"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.106947025E1,-1.655407562E0,-1.272354126E-1,9.973909149E0,1.011115358E1
4.107939225E1,-2.033221893E0,-2.668949890E-1,9.695488129E0,9.909980538E0
4.108931525E1,-1.727258148E0,-2.338137817E-1,9.993218994E0,1.014408771E1
4.109923825E1,-1.678309937E0,-2.216889954E-1,9.917476501E0,1.006092493E1
4.110916125E1,-1.975442047E0,-2.936892700E-1,9.545799408E0,9.752482300E0
4.111908425E1,-1.673519897E0,-1.805245972E-1,9.941875763E0,1.008336014E1
4.112900725E1,-1.660197601E0,-2.140548706E-1,9.887239380E0,1.002793987E1
4.113892925E1,-1.749412079E0,-1.785786438E-1,9.576635284E0,9.736748755E0
4.114885225E1,-1.792372742E0,-3.255729675E-1,9.760303345E0,9.928852863E0
4.115877525E1,-1.693278809E0,-1.442999268E-1,9.755812683E0,9.902721681E0
4.116869825E1,-1.600771179E0,-1.092727661E-1,9.792935486E0,9.923507159E0
4.117862125E1,-1.909579010E0,-3.974235535E-1,9.769434357E0,9.962242977E0
4.118854425E1,-1.647773438E0,-8.996292114E-2,9.702673187E0,9.842007804E0
4.119846625E1,-1.653611298E0,-1.445993042E-1,9.810299377E0,9.949739351E0
4.120838925E1,-1.809137878E0,-2.161505127E-1,9.770931244E0,9.939356029E0
4.121831225E1,-1.731150055E0,-2.395019531E-3,9.714498596E0,9.867541194E0
4.122823525E1,-1.779050446E0,-1.401086426E-1,9.923913116E0,1.008308993E1
4.123815825E1,-1.666634216E0,-4.655319214E-2,9.873318329E0,1.001310400E1
4.124808125E1,-1.870510254E0,-1.013392639E-1,9.740544434E0,9.919036451E0
4.125800325E1,-1.644929352E0,-8.232879639E-2,9.914931793E0,1.005079316E1
4.126792625E1,-1.827399902E0,-4.834945679E-2,9.745184784E0,9.915157818E0
4.127784925E1,-1.740131378E0,-7.948471069E-2,9.833351440E0,9.986449599E0
4.128777225E1,-1.671723633E0,-9.310638428E-2,9.964029694E0,1.010372290E1
4.129769525E1,-1.808988190E0,2.125579834E-2,9.773026886E0,9.939061555E0
4.130761825E1,-1.747765503E0,2.888992310E-2,9.888885956E0,1.004219022E1
4.131754058E1,-1.780397644E0,-7.304809570E-2,9.927655334E0,1.008630221E1
4.132746358E1,-1.786834259E0,1.526824951E-2,9.811796265E0,9.973181826E0
4.133738658E1,-1.755998383E0,5.538482666E-3,9.976304169E0,1.012966958E1
4.134730958E1,-1.796863403E0,-3.397933960E-2,9.921518097E0,1.008297546E1
4.135723258E1,-1.767674103E0,6.391708374E-2,9.851463776E0,1.000900073E1
4.136715558E1,-1.772015076E0,-5.987548828E-4,1.002195923E1,1.017741149E1
4.137707758E1,-1.788181458E0,-8.247848511E-2,9.935888214E0,1.009585411E1
4.138700058E1,-1.801054688E0,1.761836243E-1,9.953701172E0,1.011686738E1
4.139692358E1,-1.750459900E0,4.340972900E-3,9.987231445E0,1.013947339E1
4.140684658E1,-1.875000916E0,2.245330811E-2,9.837393036E0,1.001451119E1
4.141676958E1,-1.748064880E0,-3.712280273E-2,9.934541016E0,1.008723025E1
4.142669158E1,-1.716779938E0,1.477427673E-1,1.000085312E1,1.014821287E1
4.143661458E1,-1.816023560E0,1.212478638E-2,9.969867554E0,1.013392064E1
4.144653758E1,-1.771266632E0,1.128652954E-1,1.003737717E1,1.019308905E1
4.145646058E1,-1.761536865E0,1.591191101E-1,9.992769928E0,1.014809252E1
4.146638358E1,-1.809736633E0,6.331832886E-2,9.972561951E0,1.013563751E1
4.147630658E1,-1.794767761E0,2.242337036E-1,1.001043320E1,1.017252402E1
4.148622858E1,-1.747615814E0,-2.544708252E-3,9.970017242E0,1.012202605E1
4.149615158E1,-1.757495270E0,2.984793091E-1,9.968969421E0,1.012710377E1
4.150607458E1,-1.753603363E0,2.993774414E-4,9.988428955E0,1.014119509E1
4.151599758E1,-1.726659393E0,2.523751831E-1,9.977202301E0,1.012865300E1
4.152592058E1,-1.690285034E0,8.232879639E-2,1.000489471E1,1.014700743E1
4.153584358E1,-1.701212311E0,2.601589966E-1,9.948162689E0,1.009592724E1
4.154576658E1,-1.692230988E0,-2.409988403E-2,9.885592804E0,1.002941532E1
4.155568858E1,-1.626218262E0,2.270777893E-1,9.924960938E0,1.005987076E1
4.156561158E1,-1.629212036E0,2.799179077E-2,9.923763428E0,1.005664934E1
4.157553458E1,-1.612446899E0,2.698887634E-1,9.894274750E0,1.002843446E1
4.158545758E1,-1.567091217E0,6.197113037E-2,9.832453308E0,9.956744114E0
4.159538058E1,-1.479373627E0,1.814227295E-1,9.841135254E0,9.953361423E0
4.160530258E1,-1.539398804E0,1.793270874E-1,9.865983582E0,9.986968455E0
4.161522558E1,-1.523831177E0,1.267863464E-1,9.770482178E0,9.889411419E0
4.162514858E1,-1.541793823E0,2.055226135E-1,9.740843811E0,9.864248876E0
4.163507158E1,-1.421294403E0,9.460327148E-2,9.861343231E0,9.963689973E0
4.164499458E1,-1.481469269E0,1.395098877E-1,9.765692139E0,9.878408635E0
4.165491758E1,-1.455423431E0,1.913021851E-1,9.685758362E0,9.796365088E0
4.166483958E1,-1.425036621E0,7.619155884E-2,9.735005951E0,9.839048500E0
4.167476258E1,-1.400787048E0,2.968327332E-1,9.737550659E0,9.842266348E0
4.168468558E1,-1.463656311E0,-1.354682922E-1,9.708511047E0,9.819156186E0
4.169460858E1,-1.412462769E0,4.059558105E-1,9.787546692E0,9.897268383E0
4.170453158E1,-1.334175568E0,1.119671631E-1,9.738598480E0,9.830201496E0
4.171445458E1,-1.490300903E0,2.165995789E-1,9.658515015E0,9.775214803E0
4.172437658E1,-1.413211212E0,-7.334747314E-3,9.854158173E0,9.954981317E0
4.173429958E1,-1.440753937E0,2.414479065E-1,9.766590271E0,9.875239466E0
4.174422258E1,-1.387015686E0,2.526745605E-1,9.664652252E0,9.766942208E0
4.175414558E1,-1.470691681E0,6.316864014E-2,9.809251556E0,9.919089696E0
4.176406858E1,-1.390458527E0,1.841171265E-1,9.815987549E0,9.915688861E0
4.177399158E1,-1.445843353E0,2.128573608E-1,9.796378326E0,9.904786700E0
4.178391358E1,-1.446741486E0,2.270777893E-1,9.866282959E0,9.974375403E0
4.179383658E1,-1.526525574E0,1.017883301E-1,9.814939728E0,9.933462793E0
4.180375958E1,-1.468446350E0,9.460327148E-2,9.852062531E0,9.961346323E0
4.181368258E1,-1.464554443E0,3.670367432E-1,9.908345490E0,1.002272149E1
4.182360558E1,-1.528920593E0,1.347198486E-3,9.810149689E0,9.928576782E0
4.183352858E1,-1.449735260E0,2.615061951E-1,9.877958679E0,9.987201083E0
4.184345058E1,-1.498683472E0,4.969665527E-2,9.853110352E0,9.966559361E0
4.185337358E1,-1.415606232E0,2.287243652E-1,9.722132721E0,9.827315019E0
4.186329658E1,-1.464255066E0,1.643582153E-1,9.835297394E0,9.945055623E0
4.187321958E1,-1.433119812E0,4.879852295E-2,9.859546967E0,9.963276573E0
4.188314258E1,-1.517394562E0,1.691482544E-1,9.729766846E0,9.848830401E0
4.189306558E1,-1.455872498E0,1.568737793E-1,9.868677979E0,9.976721864E0
4.190298758E1,-1.510508881E0,1.413061523E-1,9.873468018E0,9.989343082E0
4.191291058E1,-1.538350983E0,1.781295776E-1,9.861792297E0,9.982645001E0
4.192283358E1,-1.488804016E0,1.261875916E-1,9.987381134E0,1.009852676E1
4.193275658E1,-1.579964447E0,1.469943237E-1,9.935439148E0,1.006135409E1
4.194267958E1,-1.664987640E0,6.930587769E-2,9.903854828E0,1.004307361E1
4.195260258E1,-1.607357483E0,2.119592285E-1,1.004935226E1,1.017929299E1
4.196252458E1,-1.655706940E0,1.857637024E-1,9.981992340E0,1.012008126E1
4.197244758E1,-1.627715149E0,1.200503540E-1,9.952054596E0,1.008500170E1
4.198237058E1,-1.608704681E0,1.749861145E-1,1.003752686E1,1.016712822E1
4.199229358E1,-1.626966705E0,1.681004333E-1,9.943971405E0,1.007759127E1
4.200221658E1,-1.733694763E0,2.406994629E-1,9.933044128E0,1.008607949E1
4.201213958E1,-1.532213745E0,5.254074097E-2,1.006521927E1,1.018131025E1
4.202206158E1,-1.630259857E0,2.526745605E-1,9.951156464E0,1.008697708E1
4.203198458E1,-1.638043671E0,2.055226135E-1,9.954000549E0,1.008997292E1
4.204190758E1,-1.683099976E0,1.610650635E-1,1.004800507E1,1.018926755E1
4.205183058E1,-1.676214294E0,2.124082947E-1,9.982890472E0,1.012486611E1
4.206175358E1,-1.628762970E0,2.007325745E-1,9.938432922E0,1.007301401E1
4.207167558E1,-1.623823242E0,2.628533936E-1,9.984237671E0,1.011883865E1
4.208159858E1,-1.610950012E0,1.269360352E-1,9.937235413E0,1.006776640E1
4.209152158E1,-1.683848419E0,3.161425781E-1,9.916578369E0,1.006348936E1
4.210144458E1,-1.582209778E0,1.799258423E-1,1.001627106E1,1.014206325E1
4.211136758E1,-1.685345306E0,2.543211365E-1,9.971364441E0,1.011598620E1
4.212129058E1,-1.569186859E0,3.092568970E-1,9.913734283E0,1.004191788E1
4.213121258E1,-1.628313904E0,2.326162720E-1,9.854607239E0,9.990935909E0
4.214113558E1,-1.625320129E0,2.772235107E-1,9.946067047E0,1.008180381E1
4.215105858E1,-1.586101685E0,1.785786438E-1,9.947264557E0,1.007450649E1
4.216098158E1,-1.664388885E0,4.141886902E-1,9.839039612E0,9.987414236E0
4.217090458E1,-1.566342773E0,2.160008240E-1,1.001522324E1,1.013926933E1
4.218082758E1,-1.636995850E0,2.965333557E-1,9.925859070E0,1.006431149E1
4.219074958E1,-1.580563202E0,3.490740967E-1,9.814041595E0,9.946629841E0
4.220067258E1,-1.597478027E0,4.323010254E-1,9.967771912E0,1.010422175E1
4.221059558E1,-1.545386353E0,3.790118408E-1,9.856702881E0,9.984310724E0
4.222051858E1,-1.518891449E0,3.353027344E-1,9.747430115E0,9.870757468E0
4.223044158E1,-1.428629150E0,4.590953064E-1,9.854307861E0,9.967905155E0
4.224036458E1,-1.502126312E0,4.587959290E-1,9.696086884E0,9.822473111E0
4.225028658E1,-1.463955688E0,5.152285767E-1,9.709409180E0,9.832662577E0
4.226020958E1,-1.439556427E0,3.664379883E-1,9.853709106E0,9.965048051E0
4.227013258E1,-1.499581604E0,5.806425476E-1,9.660910034E0,9.793828334E0
4.228005558E1,-1.305884399E0,4.879852295E-1,9.637708282E0,9.738012353E0
4.228997858E1,-1.312470703E0,6.628216553E-1,9.715396729E0,9.826028978E0
4.229990158E1,-1.325792999E0,5.572911072E-1,9.596992950E0,9.704152418E0
4.230982358E1,-1.321452026E0,5.595364380E-1,9.628577271E0,9.734927670E0
4.231974646E1,-1.475631409E0,3.523672485E-1,9.765542450E0,9.882685368E0
4.232966946E1,-1.437311096E0,6.405180359E-1,9.777966614E0,9.903774919E0
4.233959246E1,-1.484463043E0,3.004252625E-1,9.780062256E0,9.896641026E0
4.234951546E1,-1.449286194E0,4.836442566E-1,9.832902374E0,9.950895002E0
4.235943846E1,-1.511706390E0,4.409829712E-1,9.821226654E0,9.946668547E0
4.236936046E1,-1.495839386E0,4.468208313E-1,9.799372101E0,9.922947037E0
4.237928346E1,-1.478026428E0,3.845503235E-1,9.857301636E0,9.974910356E0
4.238920646E1,-1.653311920E0,5.858816528E-1,9.768536224E0,9.924766878E0
4.239912946E1,-1.442101135E0,2.133064270E-1,9.905202026E0,1.001190204E1
4.240905246E1,-1.599423981E0,3.399430847E-1,9.984387360E0,1.011739637E1
4.241897446E1,-1.572629700E0,3.797602844E-1,9.825567627E0,9.957869312E0
4.242889746E1,-1.647623749E0,3.423381042E-1,9.916428680E0,1.005820149E1
4.243882046E1,-1.558858337E0,2.059716797E-1,1.002630020E1,1.014885015E1
4.244874346E1,-1.626367950E0,3.767665100E-1,9.860295410E0,1.000062255E1
4.245866646E1,-1.618733826E0,3.185375977E-1,9.953701172E0,1.008949614E1
4.246858946E1,-1.628762970E0,2.300715637E-1,9.944869537E0,1.007999166E1
4.247851146E1,-1.674567719E0,3.580554199E-1,9.836794281E0,9.984733469E0
4.248843446E1,-1.653611298E0,2.270777893E-1,9.972262573E0,1.011098489E1
4.249835746E1,-1.656006317E0,2.839595032E-1,9.904154205E0,1.004565879E1
4.250828046E1,-1.686093750E0,1.725910950E-1,9.888586578E0,1.003278846E1
4.251820346E1,-1.726958771E0,3.502716064E-1,1.000025436E1,1.015431751E1
4.252812646E1,-1.675016785E0,2.472857666E-1,9.907297668E0,1.005093919E1
4.253804846E1,-1.769470367E0,2.760260010E-1,9.953401794E0,1.011323010E1
4.254797146E1,-1.671873322E0,2.872526550E-1,9.986782379E0,1.012983202E1
4.255789446E1,-1.765578461E0,2.383044434E-1,9.863738251E0,1.002334219E1
4.256781746E1,-1.745370483E0,3.442840576E-1,9.942624207E0,1.010052601E1
4.257774046E1,-1.682201843E0,2.962339783E-1,9.890682220E0,1.003708884E1
4.258766346E1,-1.783092041E0,3.287164307E-1,9.878258057E0,1.004327904E1
4.259758546E1,-1.740281067E0,2.251318359E-1,9.952653351E0,1.010616501E1
4.260750846E1,-1.772913208E0,3.555107117E-1,9.887987823E0,1.005196062E1
4.261743146E1,-1.745071106E0,2.401007080E-1,9.918973389E0,1.007417265E1
4.262735446E1,-1.816472626E0,3.772155762E-1,9.910441132E0,1.008259430E1
4.263727746E1,-1.646725616E0,3.146456909E-1,9.906998291E0,1.004785163E1
4.264720046E1,-1.771116943E0,4.044589233E-1,9.885143738E0,1.005069694E1
4.265712246E1,-1.802401886E0,4.861889648E-1,9.828262024E0,1.000398754E1
4.266704546E1,-1.711391144E0,3.143463135E-1,9.833650818E0,9.986408847E0
4.267696846E1,-1.742975464E0,6.599775696E-1,9.899364166E0,1.007327875E1
4.268689146E1,-1.725761261E0,4.719685364E-1,9.853858795E0,1.001496577E1
4.269681446E1,-1.795665894E0,6.408174133E-1,9.800419922E0,9.984152122E0
4.270673646E1,-1.706002350E0,5.611830139E-1,9.890382843E0,1.005211635E1
4.271665946E1,-1.785487061E0,6.834786987E-1,9.869725800E0,1.005318828E1
4.272658246E1,-1.737886047E0,6.221063232E-1,9.890382843E0,1.006115982E1
4.273650546E1,-1.704954529E0,6.544390869E-1,9.846074982E0,1.001400784E1
4.274642846E1,-1.681902466E0,6.448590088E-1,9.858948212E0,1.002215041E1
4.275635146E1,-1.792223053E0,5.945635986E-1,9.880802765E0,1.005961394E1
4.276627346E1,-1.793121185E0,7.309300232E-1,9.846823425E0,1.003541100E1
4.277619646E1,-1.720671844E0,5.424719238E-1,9.930798798E0,1.009335188E1
4.278611946E1,-1.717827759E0,6.948550415E-1,9.972711639E0,1.014340836E1
4.279604246E1,-1.697919159E0,5.887257385E-1,9.830207977E0,9.993123453E0
4.280596546E1,-1.691183167E0,6.822811890E-1,9.761051788E0,9.929941598E0
4.281588846E1,-1.725611572E0,5.878276062E-1,9.903705139E0,1.007008699E1
4.282581046E1,-1.681004333E0,6.385720825E-1,9.919422455E0,1.008109576E1
4.283573346E1,-1.847607880E0,6.218069458E-1,9.890083466E0,1.008037944E1
4.284565646E1,-1.689386902E0,5.680686951E-1,9.922715607E0,1.008151849E1
4.285557946E1,-1.820963287E0,6.204597473E-1,9.823621674E0,1.001021580E1
4.286550246E1,-1.628912659E0,4.680766296E-1,9.917027435E0,1.006080938E1
4.287542546E1,-1.785487061E0,5.448669434E-1,9.888436890E0,1.006310231E1
4.288534746E1,-1.695075073E0,4.216731262E-1,9.910291443E0,1.006304945E1
4.289527046E1,-1.786085815E0,4.700225830E-1,9.867031403E0,1.003839292E1
4.290519346E1,-1.687590637E0,4.436773682E-1,9.881401520E0,1.003428661E1
4.291511646E1,-1.725312195E0,4.737648010E-1,9.847571869E0,1.000878749E1
4.292503946E1,-1.743873596E0,4.589456177E-1,9.836045837E0,9.999976196E0
4.293496146E1,-1.745370483E0,4.432283020E-1,9.850865021E0,1.001410561E1
4.294488446E1,-1.772464142E0,3.854484558E-1,9.841883698E0,1.000764080E1
4.295480746E1,-1.710493011E0,4.291575623E-1,9.896071014E0,1.005197414E1
4.296473046E1,-1.770967255E0,3.603007507E-1,9.868977356E0,1.003308804E1
4.297465346E1,-1.753453674E0,4.052073669E-1,9.827663269E0,9.991083932E0
4.298457646E1,-1.782343597E0,3.089575195E-1,9.854457550E0,1.001910860E1
4.299449846E1,-1.711391144E0,3.616479492E-1,9.849517822E0,1.000363185E1
4.300442146E1,-1.851350098E0,4.348457336E-1,9.811347198E0,9.993954265E0
4.301434446E1,-1.720073090E0,3.082090759E-1,9.913135529E0,1.006597736E1
4.302426746E1,-1.809586945E0,3.379971313E-1,9.857451324E0,1.002787084E1
4.303419046E1,-1.770667877E0,3.635939026E-1,9.843380585E0,1.000797715E1
4.304411346E1,-1.857337646E0,3.845503235E-1,9.837093658E0,1.001828297E1
4.305403546E1,-1.685794373E0,3.031196594E-1,9.876461792E0,1.002388556E1
4.306395846E1,-1.850901031E0,3.403921509E-1,9.817783813E0,9.996528420E0
4.307388146E1,-1.727856903E0,2.980302429E-1,9.824819183E0,9.980049273E0
4.308380446E1,-1.789079590E0,4.056564331E-1,9.795180817E0,9.965486950E0
4.309372746E1,-1.838177490E0,3.140469360E-1,9.791139221E0,9.967142480E0
4.310364946E1,-1.729802856E0,2.751278687E-1,9.863738251E0,1.001804599E1
4.311357246E1,-1.776954803E0,3.920347595E-1,9.868228912E0,1.003460022E1
4.312349546E1,-1.848506012E0,2.383044434E-1,9.748777313E0,9.925342442E0
4.313341846E1,-1.849853210E0,3.751199341E-1,9.780661011E0,9.961124518E0
4.314334146E1,-1.782044220E0,2.953358459E-1,9.843081207E0,1.000745485E1
4.315326446E1,-1.785037994E0,2.260299683E-1,9.820927277E0,9.984390956E0
4.316318646E1,-1.829794922E0,3.460803223E-1,9.873168640E0,1.004725734E1
4.317310946E1,-1.827998657E0,2.999761963E-1,9.807455292E0,9.980868906E0
4.318303246E1,-1.901196442E0,3.567082214E-1,9.776170349E0,9.965705964E0
4.319295546E1,-1.824406128E0,2.284249878E-1,9.933942261E0,1.010266522E1
4.320287846E1,-1.887425079E0,3.430865479E-1,9.819729767E0,1.000535729E1
4.321280146E1,-1.899250488E0,2.977308655E-1,9.734556885E0,9.922569921E0
4.322272346E1,-1.848356323E0,3.222798157E-1,9.842781830E0,1.002001195E1
4.323264646E1,-1.873054962E0,2.891986084E-1,9.825268250E0,1.000639130E1
4.324256946E1,-1.805395660E0,3.362008667E-1,9.854008484E0,1.002367037E1
4.325249246E1,-1.846110992E0,3.013233948E-1,9.835896149E0,1.001218131E1
4.326241546E1,-2.056723022E0,4.293072510E-1,9.644593964E0,9.870795663E0
4.327233846E1,-1.866468658E0,2.966830444E-1,9.877509613E0,1.005668545E1
4.328226046E1,-1.826352081E0,2.969824219E-1,9.915530548E0,1.008669949E1
4.329218346E1,-1.947599945E0,3.344046021E-1,9.782157898E0,9.979758771E0
4.330210646E1,-1.898502045E0,3.505709839E-1,9.885443115E0,1.007219914E1
4.331202946E1,-1.978884888E0,3.779640198E-1,9.790241089E0,9.995382073E0
4.332195250E1,-1.854643250E0,3.219804382E-1,9.827064514E0,1.000572686E1
4.333187450E1,-1.976040802E0,3.731739807E-1,9.848619690E0,1.005183097E1
4.334179750E1,-1.870360565E0,3.504212952E-1,9.801018677E0,9.984037802E0
4.335172050E1,-1.966161346E0,3.573069763E-1,9.840237122E0,1.004110180E1
4.336164350E1,-1.930086365E0,3.809577942E-1,9.916278992E0,1.010954753E1
4.337156650E1,-2.024989014E0,4.074526978E-1,9.839488678E0,1.005396119E1
4.338148950E1,-1.910926208E0,3.376977539E-1,9.967921600E0,1.015505489E1
4.339141150E1,-1.995350647E0,4.114942932E-1,9.893077240E0,1.010067963E1
4.340133450E1,-1.944456482E0,3.857478333E-1,9.807455292E0,1.000579291E1
4.341125750E1,-2.021246796E0,3.501219177E-1,9.892777863E0,1.010322116E1
4.342118050E1,-1.995200958E0,4.299060059E-1,9.846823425E0,1.005612140E1
4.343110350E1,-1.922302551E0,3.513194275E-1,9.873767395E0,1.006528465E1
4.344102650E1,-1.928739166E0,4.679269409E-1,9.992620239E0,1.018780887E1
4.345094850E1,-2.079326019E0,3.296145630E-1,9.862241364E0,1.008444580E1
4.346087150E1,-1.975442047E0,3.623963928E-1,9.902058563E0,1.010368577E1
4.347079450E1,-2.008223877E0,3.665876770E-1,9.888287201E0,1.009681006E1
4.348071750E1,-2.014959869E0,3.544628906E-1,9.907746735E0,1.011677580E1
4.349064050E1,-2.006277924E0,3.504212952E-1,1.000220032E1,1.020744617E1
4.350056250E1,-1.966460724E0,3.487747192E-1,9.876312103E0,1.007621716E1
4.351048550E1,-2.068847809E0,3.376977539E-1,9.900711365E0,1.012019054E1
4.352040850E1,-1.953138428E0,2.712359619E-1,9.978998566E0,1.017195807E1
4.353033150E1,-2.028581543E0,3.397933960E-1,9.854607239E0,1.006697007E1
4.354025450E1,-1.975442047E0,3.065625000E-1,9.944270782E0,1.014321809E1
4.355017750E1,-2.103425903E0,2.712359619E-1,9.926906891E0,1.015093345E1
4.356009950E1,-2.008972321E0,3.191363525E-1,9.936037903E0,1.014212340E1
4.357002250E1,-2.016905823E0,2.082170105E-1,9.973609772E0,1.017763014E1
4.357994550E1,-2.053579559E0,3.375480652E-1,9.929900665E0,1.014564216E1
4.358986850E1,-2.004182281E0,1.730401611E-1,9.953551483E0,1.015479575E1
4.359979150E1,-2.071093140E0,3.267704773E-1,9.980046387E0,1.019791800E1
4.360971450E1,-2.066153412E0,1.871109009E-1,9.924960938E0,1.013946991E1
4.361963650E1,-2.043101349E0,2.404000854E-1,1.007854156E1,1.028635287E1
4.362955950E1,-2.023492126E0,8.801696777E-2,1.009380981E1,1.029501160E1
4.363948250E1,-2.072290649E0,2.451901245E-1,9.902058563E0,1.011954893E1
4.364940550E1,-2.041005707E0,2.124082947E-1,9.976753235E0,1.018559899E1
4.365932850E1,-1.979783020E0,1.513352966E-1,9.918524323E0,1.011531354E1
4.366925050E1,-1.969604187E0,1.487905884E-1,9.832004242E0,1.002844887E1
4.367917350E1,-1.937570801E0,1.622625732E-1,9.896669769E0,1.008586051E1
4.368909650E1,-1.997296600E0,1.300794983E-1,9.827064514E0,1.002882403E1
4.369901950E1,-1.972597961E0,6.840774536E-2,9.918674011E0,1.011315561E1
4.370894250E1,-1.916165314E0,8.577163696E-2,9.928553467E0,1.011213233E1
4.371886550E1,-1.998793488E0,1.567240906E-1,9.827663269E0,1.003008989E1
4.372878750E1,-1.969753876E0,8.113128662E-2,9.937385101E0,1.013104808E1
4.373871050E1,-1.933080139E0,1.583706665E-1,9.865833893E0,1.005467844E1
4.374863350E1,-1.974094849E0,6.571334839E-2,9.796078949E0,9.993224279E0
4.375855650E1,-1.935026093E0,1.282832336E-1,9.934990082E0,1.012249033E1
4.376847950E1,-1.882485352E0,6.256988525E-2,9.862391052E0,1.004063859E1
4.377840250E1,-1.998344421E0,6.436614990E-2,9.823322296E0,1.002472864E1
4.378832450E1,-1.832639008E0,6.691085815E-2,9.983339539E0,1.015037493E1
4.379824750E1,-2.005529480E0,1.481918335E-2,9.816286926E0,1.001907466E1
4.380817050E1,-1.875449982E0,5.927673340E-2,9.859397278E0,1.003636095E1
4.381809350E1,-1.939067688E0,4.445755005E-2,9.836794281E0,1.002618979E1
4.382801650E1,-1.899400177E0,3.532653809E-2,9.782457275E0,9.965211455E0
4.383793850E1,-1.888772278E0,4.281097412E-2,9.892628174E0,1.007141428E1
4.384786150E1,-1.876048737E0,2.290237427E-2,9.830357666E0,1.000779772E1
4.385778450E1,-1.873953094E0,7.634124756E-2,9.799671478E0,9.977529217E0
4.386770750E1,-1.884131927E0,-4.251159668E-2,9.896071014E0,1.007392584E1
4.387763050E1,-1.874701538E0,-2.859054565E-2,9.815388794E0,9.992856471E0
4.388755350E1,-1.930086365E0,1.029858398E-1,9.836794281E0,1.002488709E1
4.389747550E1,-1.880689087E0,-8.083190918E-2,9.913135529E0,1.009028152E1
4.390739850E1,-1.903591461E0,3.727249146E-2,9.852361908E0,1.003464423E1
4.391732150E1,-1.880838776E0,-1.706451416E-2,9.874515839E0,1.005205993E1
4.392724450E1,-1.963916016E0,6.601272583E-2,9.844877472E0,1.003907049E1
4.393716750E1,-1.778302002E0,-1.960922241E-2,9.858499146E0,1.001762187E1
4.394708950E1,-1.948498077E0,8.173004150E-2,9.833052063E0,1.002458166E1
4.395701250E1,-1.797013092E0,-1.317260742E-2,9.857451324E0,1.001991897E1
4.396693550E1,-1.854493561E0,5.598358154E-2,9.843530273E0,1.001685424E1
4.397685850E1,-1.894610138E0,2.484832764E-2,9.852511597E0,1.003305286E1
4.398678150E1,-1.718875580E0,3.248245239E-2,9.883048096E0,1.003146191E1
4.399670450E1,-1.860780487E0,6.242019653E-2,9.832453308E0,1.000717434E1
4.400662650E1,-1.821262665E0,-3.442840576E-2,9.746681671E0,9.915441826E0
4.401654950E1,-1.853745117E0,-5.628295898E-2,9.872569885E0,1.004525634E1
4.402647250E1,-1.725461884E0,8.996292114E-2,9.921218719E0,1.007054581E1
4.403639550E1,-1.892664185E0,-2.814147949E-2,9.722132721E0,9.904687491E0
4.404631850E1,-1.782642975E0,1.212478638E-2,9.901459808E0,1.006065949E1
4.405624050E1,-1.772464142E0,-4.849914551E-2,9.883796539E0,1.004158430E1
4.406616350E1,-1.832489319E0,5.822891235E-2,9.774374084E0,9.944837679E0
4.407608650E1,-1.738634491E0,-4.745132446E-2,9.884245605E0,1.003610546E1
4.408600950E1,-1.881138153E0,5.837860107E-3,9.801916809E0,9.980795958E0
4.409593250E1,-1.700613556E0,5.104385376E-2,9.849368134E0,9.995236094E0
4.410585550E1,-1.822609863E0,-8.951385498E-2,9.851763153E0,1.001933913E1
4.411577750E1,-1.715732117E0,1.871109009E-2,9.855954437E0,1.000419535E1
4.412570050E1,-1.838925934E0,2.993774414E-3,9.864636383E0,1.003457565E1
4.413562350E1,-1.787433014E0,-4.909790039E-2,9.906249847E0,1.006633565E1
4.414554650E1,-1.757195892E0,-4.011657715E-2,9.841135254E0,9.996864000E0
4.415546950E1,-1.848356323E0,-1.357676697E-1,9.768835602E0,9.943088201E0
4.416539250E1,-1.750609589E0,-2.170486450E-2,9.878258057E0,1.003220251E1
4.417531450E1,-1.730102234E0,-1.022373962E-1,9.858648834E0,1.000982832E1
4.418523750E1,-1.796713715E0,-1.071771240E-1,9.798623657E0,9.962564564E0
4.419516050E1,-1.697021027E0,5.987548828E-3,9.923763428E0,1.006781986E1
4.420508350E1,-1.798509979E0,-8.771759033E-2,9.803862762E0,9.967851202E0
4.421500650E1,-1.791773987E0,-9.145980835E-2,9.809101868E0,9.971825227E0
4.422492850E1,-1.690734100E0,3.397933960E-2,9.981692963E0,1.012392862E1
4.423485150E1,-1.706301727E0,-3.742218018E-3,9.858648834E0,1.000522046E1
4.424477450E1,-1.833986206E0,-1.119671631E-1,9.805060272E0,9.975733005E0
4.425469750E1,-1.739233246E0,3.832031250E-2,9.907297668E0,1.005887408E1
4.426462050E1,-1.695973206E0,-1.257385254E-2,9.862690430E0,1.000745451E1
4.427454350E1,-1.794468384E0,-5.388793945E-2,9.904603271E0,1.006599159E1
4.428446550E1,-1.694775696E0,-1.107696533E-2,9.925410004E0,1.006906903E1
4.429438850E1,-1.739382935E0,2.664459229E-2,9.831255798E0,9.983974835E0
4.430431150E1,-1.782792664E0,-9.624984741E-2,9.850415955E0,1.001090946E1
4.431423450E1,-1.623673553E0,6.137237549E-2,9.883796539E0,1.001646227E1
4.432416408E1,-1.755249939E0,-8.202941895E-2,9.793833618E0,9.950216486E0
4.433408608E1,-1.644031219E0,7.604187012E-2,9.919123077E0,1.005473141E1
